id	title	price_pc	normal_price	link	mobile_link	image_link	add_image_link	category_name1	category_name2	condition	import_flag	shipping	shipping_origin	brand	maker	origin	minimum_purchase_quantity	search_tag
B0FD8DKHXZ	리포솜 글루타치온 2500MG 구미 2팩 L-글루타치온 밀크씨슬 98% 흡수율	42200		https://www.onejikgu.co.kr/shop_view?idx=1689	https://www.onejikgu.co.kr/shop_view?idx=1689	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319f31cdca2c1285.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319ed4dc490d2ac9.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603190a325c3d3fdba.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319d9e2e85f94381.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603193f46dc0016f73.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603190bf1ddc2a7fe5.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	Aouewnk	Aouewnk	미국	1	Aouewnk,Amazon,아마존,해외직구,건강식품
B0768BGQY2	나우 푸즈 베리도필러스 20억 120정	27100		https://www.onejikgu.co.kr/shop_view?idx=1688	https://www.onejikgu.co.kr/shop_view?idx=1688	https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603192f18006d08397.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319146e12d1ba880.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319bc10fea66559c.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319e44d8ec768d7f.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319c9f5687620e99.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319221192c5c8d64.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031907ea846279d2f.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319887d8af39826a.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603197030cbdd62f3a.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	NOW Foods	NOW Foods	미국	1	NOW Foods,Amazon,아마존,해외직구,건강식품
B0CCK411P5	큐놀 칼슘 마그네슘 아연 3in1 270정	25800		https://www.onejikgu.co.kr/shop_view?idx=1684	https://www.onejikgu.co.kr/shop_view?idx=1684	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319aeb4aef0ba628.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603190971a00ebce3f.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031953ced16820738.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031962c6e4f915e97.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603198947f775f0687.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319f248c07fed4cb.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319dc9fa106612a8.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319a91c6da999cb5.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319bf092e9a3c664.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319443fa41d8dddb.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	Qunol	Qunol	미국	1	Qunol,Amazon,아마존,해외직구,건강식품
B004GY1ZA0	퓨어 인캡슐레이션 칼슘마그 2:1 말레이트 180캡슐	57300		https://www.onejikgu.co.kr/shop_view?idx=1678	https://www.onejikgu.co.kr/shop_view?idx=1678	https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031971644514f2441.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031904197797e0761.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031932ad2529824bf.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603192ac5527c5ba47.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319965909c584a9e.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319395e942f6f70b.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319e375ee984ae3a.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	Pure Encapsulations	Pure Encapsulations	미국	1	Pure Encapsulations,Amazon,아마존,해외직구,건강식품
B0CXYYHMFW	여성용 토탈 헬스 데일리 비타민팩 30포	60100		https://www.onejikgu.co.kr/shop_view?idx=1677	https://www.onejikgu.co.kr/shop_view?idx=1677	https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031900ca634030a8c.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319413509cd3dde5.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603195c24d0ca1e243.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319fd1e2bfe2b0ee.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031940e44f9404421.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319869b45795783f.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	Universal U	Universal U	미국	1	Universal U,Amazon,아마존,해외직구,건강식품
B0F2CB513J	고조이 식물성 해조류 오메가3 DHA 구미 무설탕 비건 어린이용	33100		https://www.onejikgu.co.kr/shop_view?idx=1674	https://www.onejikgu.co.kr/shop_view?idx=1674	https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603197075c281c3199.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319468ebf669064d.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319136a47a5b2d35.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603192fb7c860dfd31.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319f44a100e04aaa.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603193485178f4d968.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319100ac20d6c5c4.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319b9320a0539f71.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319bec6ec82b2afe.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	GOJOY NATURALS	GOJOY NATURALS	미국	1	GOJOY NATURALS,Amazon,아마존,해외직구,건강식품
B079LLWZFV	퓨어 인캡슐레이션스 울트라마그 마그네슘 120 캡슐 비건 Non-GMO	75400		https://www.onejikgu.co.kr/shop_view?idx=1671	https://www.onejikgu.co.kr/shop_view?idx=1671	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319c7772d242bb39.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603194af9b4ccfa418.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031917bc2e19b6a91.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319c2d843f816e6b.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319dfec46f9651e4.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319776a90053ce22.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603193753faa4bede4.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	Pure Encapsulations	Pure Encapsulations	미국	1	Pure Encapsulations,Amazon,아마존,해외직구,건강식품
B0CZS85XW6	닥터바이오케어 콜라겐 펩타이드 비타민D3 프로바이오틱스 비타민B콤플렉스 비타민E 60정	34700		https://www.onejikgu.co.kr/shop_view?idx=1668	https://www.onejikgu.co.kr/shop_view?idx=1668	https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603198d7ea81469c32.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603197046af5673d86.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603195dc00afd243a8.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603193b07880537b43.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319fc0fd35f95c4d.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603196e12860b9096d.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031939e855d059a83.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031943e12a93a602d.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319adc3ebc147e6c.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319548cb56f955d6.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	DrBioCare	DrBioCare	미국	1	DrBioCare,Amazon,아마존,해외직구,건강식품
B0BTRJWZ85	피지션스 초이스 어린이 7종 프로바이오틱스 람노서스 GG 프리바이오틱스 비타민 미네랄	19700		https://www.onejikgu.co.kr/shop_view?idx=1665	https://www.onejikgu.co.kr/shop_view?idx=1665	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319262acc6936234.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319df0064b341ca6.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319b767cd9574bdb.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319a7f0f5906e199.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031926099838b63fb.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031931d05baafc805.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	Physician's CHOICE	Physician's CHOICE	미국	1	Physician's CHOICE,Amazon,아마존,해외직구,건강식품
B0DX6RZ6RP	NAD+ 1500mg 캡슐 (레즈베라트롤·퀘르세틴) 120정	24200		https://www.onejikgu.co.kr/shop_view?idx=1664	https://www.onejikgu.co.kr/shop_view?idx=1664	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319a74b7813557e2.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603190b87361132f9d.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603192f76e6c63ebf1.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031947dc6e1e9e056.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319c86e0af634c23.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603199d6506f356f25.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	VPKIN	VPKIN	미국	1	VPKIN,Amazon,아마존,해외직구,건강식품
B0DJT3F8M6	고흡수 마그네슘 시트레이트 1000mg 240캡슐 비건 논GMO 미국산	29800		https://www.onejikgu.co.kr/shop_view?idx=1660	https://www.onejikgu.co.kr/shop_view?idx=1660	https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603196f976c2556eed.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603198bdf80db6393d.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319c9bd72419e00a.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319a62b026bf123e.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319596cf03a46dbd.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319d03307840f6af.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319c88f7cb1f02fa.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603191dcf026a88a70.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	NUTRAHARMONY	NUTRAHARMONY	미국	1	NUTRAHARMONY,Amazon,아마존,해외직구,건강식품
B0FK123MYK	비오틴 콜라겐 케라틴 히알루론산 멀티 비타민 B 콤플렉스 60정	25200		https://www.onejikgu.co.kr/shop_view?idx=1658	https://www.onejikgu.co.kr/shop_view?idx=1658	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319edbdca697cdfa.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319c5193827b4304.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031913a6c7352daee.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603199454121d74b64.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319a0251bcfb5833.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319506a4808788c8.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031998bcf4475aee8.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031919e30153ee2f1.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	Vitamax	Vitamax	미국	1	Vitamax,Amazon,아마존,해외직구,건강식품
B00FEG9NXK	Vitamin Shoppe 오메가3 피쉬오일 500mg EPA DHA 240캡슐	72900		https://www.onejikgu.co.kr/shop_view?idx=1656	https://www.onejikgu.co.kr/shop_view?idx=1656	https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603196c42b54c03b34.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031903ffed024274c.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319cb863ea4e7de9.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603192a6babb5c55ef.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319be6b071f15e20.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	The Vitamin Shoppe	The Vitamin Shoppe	미국	1	The Vitamin Shoppe,Amazon,아마존,해외직구,건강식품
B0DH8MGDTR	엔자이메디카 서브컬쳐 프로바이오틱스 500억 CFU 30개	21900		https://www.onejikgu.co.kr/shop_view?idx=1654	https://www.onejikgu.co.kr/shop_view?idx=1654	https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031995c58ed92cb6a.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319c07420283703c.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319f917013d62879.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319c480c7ff034f0.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031960d228948e7a8.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319c5e617e26366f.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031927622fe1efd27.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	Enzymedica	Enzymedica	미국	1	Enzymedica,Amazon,아마존,해외직구,건강식품
B0G1S982RV	CoQ10 500mg 구미 오메가3 마그네슘 비타민B3 180정	55800		https://www.onejikgu.co.kr/shop_view?idx=1649	https://www.onejikgu.co.kr/shop_view?idx=1649	https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031905388b1fb5c19.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319eb26db88da545.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319317b0fd2bf1b3.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319c29e99d34f5cc.jpg	미국.아마존	건강식품	신상품	Y	10900	미국	Simhould	Simhould	미국	1	Simhould,Amazon,아마존,해외직구,건강식품
B01BHF3GMK	마그네슘 시트레이트 파우더 2lb 무향	43300		https://www.onejikgu.co.kr/shop_view?idx=1644	https://www.onejikgu.co.kr/shop_view?idx=1644	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319d91708241e321.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319bd2978185331e.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603194c6f92eb649e9.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603197c4db9a4d1db2.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319b852ff189531b.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319757ebe5344efd.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603191245032f2bf4f.jpg	미국.아마존	건강식품	신상품	Y	10900	미국	Micro Ingredients	Micro Ingredients	미국	1	Micro Ingredients,Amazon,아마존,해외직구,건강식품
B07W4FNSFF	옵티파이 마이오·디키로 이노시톨 40대1 엽산 D 30캡슐	37700		https://www.onejikgu.co.kr/shop_view?idx=1643	https://www.onejikgu.co.kr/shop_view?idx=1643	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319869a149161d80.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319b5926f90f0208.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319821d8d336010b.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603191576f97960062.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031990cd5b13360d1.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319eb71e1841872b.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319413efd59b9b51.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319fe160f03367ab.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	Optify	Optify	미국	1	Optify,Amazon,아마존,해외직구,건강식품
B0D5Z2GS37	Doctor's Best 비건 오메가3 EPA DHA, 논GMO 글루텐프리 60 베지 소프	51300		https://www.onejikgu.co.kr/shop_view?idx=1640	https://www.onejikgu.co.kr/shop_view?idx=1640	https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603190603fff1675ab.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603193b247a21161ff.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319c5be7909ac8c5.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319c8224bce1f4ac.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603190e57d09517467.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603193c0c55d09bdc7.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	Doctor's BEST	Doctor's BEST	미국	1	Doctor's BEST,Amazon,아마존,해외직구,건강식품
B0006ZF9NC	NOW Foods 칼슘 구연산 분말 8온스	17500		https://www.onejikgu.co.kr/shop_view?idx=1638	https://www.onejikgu.co.kr/shop_view?idx=1638	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319d54468134ca9c.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319642c1d440e896.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031971466f469c45b.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319670d09b8842f2.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319f642895b7eaf1.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031947da3f1ca264a.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	NOW Foods	NOW Foods	미국	1	NOW Foods,Amazon,아마존,해외직구,건강식품
B00KR9VU12	유씨어리 남성 콜라겐 5000mg 가수분해 290정	30100		https://www.onejikgu.co.kr/shop_view?idx=1637	https://www.onejikgu.co.kr/shop_view?idx=1637	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319dd6789a65fa35.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031957af29e103c46.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603195203babc207cb.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319c8fbeadb8cf48.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031987b96c8663f71.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603193867f58b8527a.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319efa72eede6bdc.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	Youtheory	Youtheory	미국	1	Youtheory,Amazon,아마존,해외직구,건강식품
B00013YZ2U	Solgar 칼슘 시트레이트+비타민 D3 240정	31500		https://www.onejikgu.co.kr/shop_view?idx=1634	https://www.onejikgu.co.kr/shop_view?idx=1634	https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603199820f7514e84e.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031911c4c03412bd9.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319a3e9d1c765827.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603195195833cb5fe2.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603194df9fdc3eeb82.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319f371da64b0056.jpg	미국.아마존	건강식품	신상품	Y	10900	미국	Solgar	Solgar	미국	1	Solgar,Amazon,아마존,해외직구,건강식품
B0DMJJVX97	비타매틱 아시도필루스 프로바이오틱스 10 Billion CFU 120정 2팩 총 240정	28700		https://www.onejikgu.co.kr/shop_view?idx=1633	https://www.onejikgu.co.kr/shop_view?idx=1633	https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603191a604429be926.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031941b4a0067d350.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319e20e73c253e3d.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603193e8af889e9b04.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603199ed6e93e12307.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603197e0f17c4b0270.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603199e92660507c96.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031926408708076cc.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319136be23890dae.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	Vitamatic	Vitamatic	미국	1	Vitamatic,Amazon,아마존,해외직구,건강식품
B0DPZVGKB3	이네이트 바이탈리티 마그네슘 글리시네이트 1000mg (함량140mg) 고흡수 글루텐프리	27200		https://www.onejikgu.co.kr/shop_view?idx=1626	https://www.onejikgu.co.kr/shop_view?idx=1626	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319887c4a7251b54.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603197b03ee703c3bf.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319a3a12a28e3b36.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319aee8544baa4de.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603196fc16da0e4fe2.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603194fcdb6b730d0b.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603197b889b9ecc747.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319310e5a796af38.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	Innate Vitality	Innate Vitality	미국	1	Innate Vitality,Amazon,아마존,해외직구,건강식품
B0DBRVL95P	뉴에이지 마그네슘 글리시네이트 시트레이트 말레이트 망간 180개	57200		https://www.onejikgu.co.kr/shop_view?idx=1624	https://www.onejikgu.co.kr/shop_view?idx=1624	https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031920120aa4b2dd8.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031941ba2581b7e53.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031904edeb2c3c3ef.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319c79585cd14fa3.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031970972ffd54f60.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031937b46d5cb03c1.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319beb5c591c4a74.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319223282b662a44.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	NEW AGE	NEW AGE	미국	1	NEW AGE,Amazon,아마존,해외직구,건강식품
B097LW74M3	사이언스베이스헬스 루테인 지아잔틴 120캡슐	67800		https://www.onejikgu.co.kr/shop_view?idx=1623	https://www.onejikgu.co.kr/shop_view?idx=1623	https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603191eb4bbab29a15.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603199c268dcc2c552.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603199de330ea3e0e6.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319aabfce2d8fc01.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031952a0c8e7bedbe.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031986a13989d9b33.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319428c249538a08.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319236cc5aa54cc2.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603194ac63c935ed01.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	ScienceBased Health	ScienceBased Health	미국	1	ScienceBased Health,Amazon,아마존,해외직구,건강식품
B0DQYPK6PY	Dr. Berg 마그네슘 글리시네이트 90정 4중 킬레이트 D3·B6·아연 함유 4회 실험	30200		https://www.onejikgu.co.kr/shop_view?idx=1622	https://www.onejikgu.co.kr/shop_view?idx=1622	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319eb9d80a78f21f.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319abe3de8957249.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319eee4066c66f24.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603198b6e0a5a65d63.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319342d0b7a99c72.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319bdbf1e85b8401.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031911bb7479c7a67.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603194a629b175d078.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603192b620dcffc6de.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603199d0a39fb25ff6.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	Dr. Berg Nutritionals	Dr. Berg Nutritionals	미국	1	Dr. Berg Nutritionals,Amazon,아마존,해외직구,건강식품
B0FB9JNXR9	Zazzee D-마노스 파우더 2000mg 30회+프로바이오틱 50억 크랜베리	45200		https://www.onejikgu.co.kr/shop_view?idx=1617	https://www.onejikgu.co.kr/shop_view?idx=1617	https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603195fb5a27b48689.jpg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603193bb53b005297e.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319c31c61f780732.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f202603195529dc23466aa.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319e2a49fa14586a.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319da68157772aa2.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319a9471607077c3.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f2026031906d74c57213b1.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319ca82c2204bd4a.jpg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f20260319d04d9b8955802.jpg	미국.아마존	건강식품	신상품	Y	8900	미국	Zazzee	Zazzee	미국	1	Zazzee,Amazon,아마존,해외직구,건강식품
